file,bytes,lines,sha256,review_depth,findings
internal/payments/postgres.go,27526,628,dcbdf4e0106a49012134ff71611f83df51f80363c659eed3edd3ef3aef8bd15e,read-in-full,A2-003 A2-005
internal/payments/postgres_test.go,13833,256,85f929a838cb98c5047c8203d798834b716ce2aba707fb86ab7049f7c3e72021,read-in-full,
internal/payments/receipt.go,1567,36,78acb991dbee99acccaf77d1c293184e9024ae5cb6e8ce13cf64c755a5a1eaac,read-in-full,
internal/payments/receipt_postgres_test.go,1802,55,022ce836f9d382b96ab16a3deaa593bc543ce03e59323f043188d4840d2ecd51,read-in-full,
internal/payments/store.go,17987,453,36e69a82a6fcfedcf0e2c28fe8fbb534f3888020b059463d944a97f2746469e6,read-in-full,
internal/payments/store_test.go,7722,141,e9e0a3bb5cccbaaf610885744270e10f1617cc4de7d8893a9cba19b9aaef1629,read-in-full,
internal/platform/httpjson/decode.go,1055,30,e88e102fa1dae1aea91e5dd84c846257715983dcd9be9621c13f46fc8cda7b69,read-in-full,
internal/platform/httpjson/decode_test.go,1357,52,65abdb1325c9014d77cfb52bf3609dfa236265ce890a4c81a5dbba01cbb6d5cd,read-in-full,
internal/platform/logging/logging.go,4147,121,7a15495b7650fcc786a0983d96897c8d2b938ae5075c850ff2eed8202703d59f,read-in-full,A2-027
internal/platform/logging/sanitize.go,2131,71,198b11aefde06617e851842b68279dc2607811ac0c527a83b945dbfcffc222c7,read-in-full,A2-027
internal/platform/logging/sanitize_test.go,2520,64,2fd3c5d909314e3f759284773e3eca5769337761adf05f7bfaed62d66470993e,read-in-full,
internal/platformops/controls.go,26381,517,7370550ec4f25ea7adec92b2ae754e022fe411977de1596e5f7354e59f67c3f9,swept,
internal/platformops/controls_test.go,8876,190,27eb48b94dde1a39ae056cc7b69532a11d6dfd4cf3b748d4f6a4a43b70e5ff46,swept,
internal/platformops/directory_postgres_test.go,1380,41,cddc6a6575e5aed8c605b0b5f30d2eba9bfd67cef378b028a20d55a28afe9785,swept,
internal/platformops/external_commands.go,6714,151,c1e0b46b923d7d78992e237f649a36fa5a45e73e245b6fcd02c81421e69e4111,swept,
internal/platformops/external_commands_test.go,4026,95,e5acd0cd7d26dc4098030eae701c7ac5bfd019ad69476519a9569bbdbb099721,swept,
internal/platformops/financial_review.go,5638,141,a2e649ec29e32f0b2e492aadbef519dc6f7397ed345c7cd648d5fb8a3e2b2f03,swept,
internal/platformops/provider_work.go,440,21,f8bc176019e4a693830f6f23b30a520c314602a61a4a8b36a612cf9f6f0fe17e,swept,
internal/platformops/request_recovery.go,1531,49,54af838827dd10209f5bdbcf9d53823db52aefdba28ab5ff68ef1e7889884d81,swept,
internal/platformops/store.go,21996,569,440bb0fccbd64f0000184947ac4ee64b3bccba5eb74073a5723e42a8940334d8,swept,
internal/platformsettings/connector_test.go,1201,33,22e01445f1392f112740504db2b393a3092af8caef0f266f864fb77335859e43,read-in-full,
internal/platformsettings/crypto.go,5854,178,f89f77054d4d94b6a8d4bb5e750d95f38a009c12d7e9bdd092f69d477104902e,read-in-full,A2-010
internal/platformsettings/crypto_root_test.go,1092,32,6174d9851c8a61e9bbf2790b0a5e4c7f72aa279a86d01ffd112b60da5ec4aeb5,read-in-full,
internal/platformsettings/guide_catalog.json,1036,14,69c360c4c6ab3464dfabb25b44ec7a896e11a9b61afd0ac98ab222d83ae1f301,read-in-full,
internal/platformsettings/owner_lifecycle_integration_test.go,4188,106,38180f89cd7565bf2bdbab85d54d7863f1f29cc471d6b1dd4efee965ca3b5aab,read-in-full,
internal/platformsettings/registry.go,9222,232,bd45293da879491b146ecf98d1a87a1bf5359cc08b02a81eb156e99b410865ec,read-in-full,
internal/platformsettings/runtime_connections.go,7182,146,97ff36326509969d2fffcb362596b1da93b0d7fe226f1f7b89582c5e397977e4,read-in-full,
internal/platformsettings/store.go,16390,502,04138f53238d3876d6afd933bc3446ae5eb7379e7886f05831b6837a921047e0,read-in-full,
internal/platformsettings/store_test.go,11080,296,5f238d31a9c4fd287e454abaf37d44fa9ae99dc96d2faf9d9e57b20b30cbfa8c,read-in-full,
internal/platformsettings/website_content.go,5618,158,21561182e8d01064c0fe3daef70f2b8492bd5abac2b08d64b28aa57b4ff24cac,read-in-full,
internal/platformsettings/website_guides.go,5647,174,849a5e4c258dc3000a300d3c18dd43fb54b8c7baeb58462a094ab392512baba9,read-in-full,
internal/platformsettings/website_guides_test.go,1995,42,a088a364505d5214dabb08df322aa4b0d0aad734f8184a372e0da77fad9db480,read-in-full,
internal/providers/bankdebit/enrollment.go,9366,261,64c47f9ca0da8d07774905486c1f99df621d804386b40224cefbd5645c3655d8,swept,
internal/providers/bankdebit/enrollment_integration_test.go,5901,158,b8d71f36f64832a596a2bc37d19a82fb7deb6c7f7f5f778a9826e3425f20afd5,swept,
internal/providers/bankdebit/enrollment_storage_test.go,4153,109,553fb10c4c7a3ae3f2940a5d2c2eab8d57d6b79ecc7905d0c0dd38f9124cc182,swept,
internal/providers/bankdebit/money.go,607,22,42aee892ee7e469c43566954c60af06aa690d35a6e11125c4486c87b7f3c25bd,swept,
internal/providers/bankdebit/money_test.go,447,21,5ff2103ec1b282f9c301640484170243dd175d8934f00bc3cca3c06610efec37,swept,
internal/providers/bankdebit/notice.go,566,22,8546958c7194e3735346ceacc2c35031d87b9cb1671c3194a05a99af4c036056,swept,
internal/providers/bankdebit/recovery.go,3721,111,3d429c1df3b0c3a01de92200296c8223c9bea16c171301fa281f7c29fc78617f,swept,
internal/providers/flutterwave/audit_complete_json_test.go,2540,79,889dccee5e9fc3acf8b47ae160ee63c49b601a953be11c4800cd4557a6bff11a,swept,
internal/providers/flutterwave/banks.go,1233,14,ed81cd8424d4b047b02f6e622c727c54f100cdd2e023c349151c7099d367e947,swept,
internal/providers/flutterwave/flutterwave.go,14339,374,a6f43198eeb9dbe02f2d33efa907737fd9c41723dcf86171481a14e1b625850b,swept,
internal/providers/flutterwave/flutterwave_test.go,4443,111,6707e7442d127294b23e2a3ebdf2ba485edef4543612699faaf7a6e76e0869d7,swept,
internal/providers/flutterwave/settlement.go,1794,43,dcbe8b02756b8e45eabf03cdcbc1ceb7947a1ee8a06054aab49013dfded71c0f,swept,
internal/providers/monnify/audit_complete_json_test.go,2560,79,fd6676eb6620223d7749c9bf28f37dc9113a8830710f142f72495169464e3bf1,swept,
internal/providers/monnify/banks.go,354,17,7a633d0f3f135aeff75d0153d1071f6d5573d567cf4f1e0fdb772a5d9a334813,swept,
internal/providers/monnify/monnify.go,15848,418,a3ade30867b154d2840dbc49dc902924d0476dce31b5bb78adfbf8638f940a5a,swept,
internal/providers/monnify/monnify_test.go,4135,101,0375b7401eb43d3c8affa4ebe86c74ddaaafd946448bf06fc91cad739bf6aded,swept,
internal/providers/monnify/settlement.go,1477,37,2916eebda218737eb0b0267a08ab852425587a3454de78ca48f94112ea97fe1c,swept,
internal/providers/mono/customer.go,3608,95,363408a7137b82dccc65f4abfc3cc6321e96893759ce11f2754416d43501bae1,swept,
internal/providers/mono/export_phase4_test.go,427,16,44784d71be15961aec90f97a47bc8fd80cf69ce97c2e7ead10749a19410ea60a,swept,
internal/providers/mono/fee_billing.go,5621,119,3f93aa1d163bf9946759ae628de90bd419327883d7fbcc9dec37bb3ca9b35e5e,swept,
internal/providers/mono/fee_billing_test.go,3205,68,83c1b20d8e7cf9d08b448b801ad314f9d047ea72ae5584797016a77184eef823,swept,
internal/providers/mono/fuzz_test.go,1873,46,7a3802f93c88593a2589073c7f312030ec7f870710cc34bc0a5b921d21acb0b1,swept,
internal/providers/mono/hosted_url.go,391,14,5713381a0ce7e3a55ed29f612ae99b06a5c10941dcc732ea70e17b8eb6374add,swept,
internal/providers/mono/hosted_url_test.go,595,14,ab1b7a751d83d5df9231a4ae93e51d7503957ecaf4e3e102efc1039c61cc6def,swept,
internal/providers/mono/mono.go,18065,394,b7ddea3475f456970500c079c28289e920f63d6de0ccd0349626d51d090f5a1c,swept,
internal/providers/mono/mono_test.go,10817,234,047af608376a20f27ef7e8d7a809104074fcd320f2b38da6c63073b9fa8dd06f,swept,
internal/providers/mono/phase4_contract_test.go,12144,264,973301ac2f6c1ed22fca49a97071d0509fa563d132dbb6371095f9d4c2008439,swept,
internal/providers/mono/phase4_persistence_test.go,19456,433,9d427aeb1121812091277097b9e3cb2d9c721c1db0af1c823ee30dd95805d4b6,swept,
internal/providers/mono/settlement.go,2149,61,fde101964b2b6dfb0ee9e7fa126e677e0029297f9c197f34969cb96b5446ecf0,swept,
internal/providers/mono/settlement_test.go,3743,92,01e5e1e689bd83304e09fa46c2d83471fcb1db7ca3fe9d4912fd66331dae945c,swept,
internal/providers/mono/webhook.go,3988,94,edec3f8beb3a789b03fcf43d6753574d5c3085d7de0b6ad917c7289af5a02673,swept,
internal/providers/paystack/audit_authorization_url_test.go,2447,61,b96d748527a691889d4c57e7bafdb55b538fe72a655233c031cf84dfb1158a49,swept,
internal/providers/paystack/audit_complete_json_test.go,2529,79,c82da70ea3a482f5d315ed575cf6b44905a247e57a7b8b69f3cfe1ae24af0f1f,swept,
internal/providers/paystack/paystack.go,13015,322,47cb7a5e5e27c1fb34c5cede21b9e04b8a58720a4a34885deb075798a3cd3aa6,swept,
internal/providers/paystack/paystack_test.go,6665,155,12235b114a256942dac411b2c1263171c9c402d6202d0cf0f2a8b1f749b23a3a,swept,
internal/providers/paystack/settlement.go,2252,59,7a6251b2e93e7f27b0586136d1c5363c4ec6c54ff6b30afac97277c9c0470da9,swept,
internal/publictoken/audit_token_boundaries_test.go,2259,68,55fd4b09f471a1d5cdd56224a1de8f4fc54b78c6ff11762f0218176b9c8ee184,read-in-full,
internal/publictoken/fuzz_test.go,2168,62,16a24b63197c67e3b55caea49701f272b6e72053681cbc8e3c4e5ec570a7c1a9,read-in-full,
internal/publictoken/token.go,2478,76,6952518a4a393f108fc874bdf58539551e96687cd790a1cba2b41cccec8a2d38,read-in-full,A2-019
internal/publictoken/token_test.go,681,23,58f35edbdacacd91645cf288828582c9644f20c80096593dba223723ae046496,read-in-full,
internal/purchasing/delegations.go,5892,138,eabb80cd011710bdf327cdfe86689001d0e3bf1c5b5f34fcbb31fa6d6ea0a94d,swept,
internal/purchasing/delegations_test.go,4727,132,b237ddb923b26c4a52525c412900092cc86d4586121cf255d34d96e0a325d49d,swept,
internal/readiness/readiness.go,4926,95,3a8619ef945d69702391a5778ef8601e5b976eb522cc891388bad3b0c293e4ac,swept,
internal/readiness/readiness_test.go,1467,27,b884755b38cc9819580b4b544a2ddc9ebc73be1f0837f3650f14b27c9577e547,swept,
internal/referrals/audit_read_page_test.go,1632,52,095ff7bcc9b3a4247b5794e0c7958f89a1727d9fd3c7533ad59675995d818270,swept,
internal/referrals/errors.go,181,8,451afdc0dbf187fada5cd895cc0c3e391fa4c6760ce9b5c4b5fc972aee2088fd,swept,
internal/referrals/lookup_errors_test.go,591,19,cb5be2fa079a151ae067e82a308b983ab7b8b6527e4f53ec9645edb9b7c8ac5b,swept,
internal/referrals/postgres_test.go,14690,296,fb1810242554ae2ea3741d1232e226fa2c261a8ac2c1052de53b6f435dd56598,swept,
internal/referrals/read.go,3575,75,364ddb67d84f4785d5d45597adb228966781742820944a62dc83d0db8b3d2dcd,swept,
internal/referrals/read_page.go,895,35,bc33b0f3bf947132135afb406171dcafb5c7be6dcadd1d6fb24eb4ed9544f7a7,swept,
internal/referrals/rewards.go,10326,271,3279d167acc172eb3b8a1776a3defa6cae6b88ae792b2ec690e3af3bdf5f5a48,swept,
internal/referrals/store.go,9283,214,be0fdff37928720c41714bfe23f920e632bcf9fcf218d7b56fe3e0342989f2d6,swept,
internal/relationships/postgres_test.go,580,20,828115a688307675ebd1d61faad321474afb512a29c016483aea9f8cc9deba72,swept,
internal/relationships/store.go,7717,200,d7a09c41642850784846e457d67fa904655532f6895a1850145cb850345cdbae,swept,
internal/relationships/suppliers.go,1422,55,704ebc8fba248092df7b9d3ab1ffb88286706e1c65fb9edec27a750a54960f6e,swept,
internal/relationships/suppliers_test.go,3059,73,180c314057b1988cf236647ee5a24cc50e8241d02dd0cf15b3d17555be1b8379,swept,
internal/reports/analytics.go,12949,207,77df560ceda8517551fce38c8cf1fcba06ae4088d3f027b9e9b468e4ed231740,swept,
internal/reports/audit_enterprise_test.go,4140,109,a1585e0caff3d8dd3797f6972844ab5221cf621ac7d412962c641f29991be36c,swept,
internal/reports/enterprise.go,9922,251,e03aeb9ae35c84f747669c920d7cd031e522f2e0a7f35d08dae94f94baa3a7fc,swept,
internal/reports/enterprise_ageing.go,2018,69,a2aa56b54e1f6f8fc0163b3e27699d3c3fd0002ff6f9244d73727037b8cc01f7,swept,
internal/reports/enterprise_snapshot.go,2897,89,86fcab62b63c05484c7e4425ae1fcc03d11c1576857842b2b9ee609e0b45bdb3,swept,
internal/reports/enterprise_test.go,892,36,52313e8969bdaf317df8c7614ddb1078bb85a1eab53ffdd97ed6eae1dac27bf3,swept,
internal/reports/payment_metrics.go,2659,44,6d7517a602e9321be2be70e52ee5cef2bc3bab95f6747b94968b300c0656a9e7,swept,
internal/reports/payment_metrics_postgres_test.go,3571,79,4228eb385b14a5151c0f88e83d721dbc19fdc72abd30a884abf6db16535b8c86,swept,
internal/reports/postgres_test.go,6864,173,f2eb8a02f14e12c55e75f33622fde202a734f22fc6ce834780b8a550d7360ce1,swept,
internal/reports/snapshot.go,5290,119,8eccf0c9e70f702f46344b9faf0fdb353307d4d1249c0e9f696a4136efa346f5,swept,
internal/reports/snapshot_postgres_test.go,1650,45,c2303cb21a10889ba498cde1a59f9b723abd75d8d7db52fe6adc6447298ce848,swept,
internal/reports/store.go,30528,871,9d146207252d698865d21da36f1cab51285fd2d2f631c6a528df447382f6ffdf,swept,
internal/reports/store_test.go,13167,244,b92c55a0bd45267499eea5731c64e3b3b9ad48796c163e4b5f4119cf891fd97c,swept,
internal/schedules/adjustment.go,2081,75,f5b9c04825208ebbee7dd29b9117607d69233c991080aee7ed64275736539c64,read-in-full,
internal/schedules/adjustment_test.go,2329,57,a5076f6d0bf71a3e1475c75735ccc682534a0766d7753aea4b9947a2d4bb73d9,read-in-full,
internal/schedules/fuzz_test.go,4226,127,feb24d89a418af3418ea764a4be15aed415d19b922ce4c5ea40cba4c6f9b542e,read-in-full,
internal/schedules/postgres_test.go,5384,91,5a34f95c3838a92ec8e5dcc0f7764fc54f537eac90d7b054f5f0c6952a94b371,read-in-full,
internal/schedules/store.go,32567,948,d25d7773913a834aa44df39fb97052b4b0dfa90fcfa74fbfae8e154afe5e02dd,read-in-full,
internal/schedules/store_test.go,8174,195,3db7d618ca94639e3eee696144e0584dfbfa564df3501586263afaafea1d9d5c,read-in-full,
internal/settlement/audit_response_boundary_test.go,2397,73,7a0c458a876dcf65fa738dd171d41e4d1e95d4ddcf65556229eaae919c2b311c,swept,
internal/settlement/connector.go,3276,94,60f15d5bb7bd8ca2381d54fe0fe531f6fb31946068350b6b6b9628621a13972e,swept,
internal/settlement/provider.go,2339,70,ad5f8cec5fe699d48a7d58175f41931256c8f3bf8f32e8fc6a5454448ee57a10,swept,
internal/settlement/receipts.go,9168,218,d14e5c4d8555d37b0e94795e66d59e18bcd123f9794a2c788ff3cf73319ac6a5,swept,
internal/settlement/store.go,3542,93,d097f33b397d1374900ec4c0778c5949a36333e6ee270841e39f28ee89497df9,swept,
internal/support/postgres_test.go,1905,52,e968d09746b76e964d3c2dd8797f08cc499b30835a98a74e7af5d0dacf671b08,swept,
internal/support/store.go,11898,315,cc3863616153d7da9c7c666d381f5f3162fe26b2d0e333fbcf8703b72539a27d,swept,A2-002
internal/support/store_test.go,446,17,a479bd591b91194c7f4e4d7cf559fb72afb113aa70609ee7bb025795ca85e00c,swept,
internal/tradelines/postgres.go,26904,614,8345ff6e02023e2ddf5bd48d83d2badc01328534cbfe02ef4addc756daf76cd8,read-in-full,
internal/tradelines/postgres_test.go,6509,116,b536a0eebb49040b419fd05add6081dfad1ce27db0cde2dfabcd0e1dadf9e340,read-in-full,
internal/tradelines/store.go,39252,960,2ca5369518b74b37fbc3cdaec927e4d408156e6834dd6e3c91d2896b27840ad0,read-in-full,
internal/tradelines/store_test.go,12490,266,f15be77054ec40307efe7bd35cd002819dabfdac8ca4e36673ff9caf88b99a6b,read-in-full,
internal/usercontrol/export.go,9691,72,f37244aea47016dbe1921ee436aabf99b78893d52a6351a5d8af3c2459be15b3,swept,
internal/usercontrol/isolation_postgres_test.go,4272,117,731cbd78e897e55c740ccf9c580cd051c5184e2242ceaea758f4295deb59e2b3,swept,
internal/usercontrol/postgres_test.go,8322,196,c5a676d0a0b89b9906dcdaa90bba91d11bbe61058e634d453c69249606ed4a49,swept,
internal/usercontrol/store.go,42598,990,2a8a834825b07f2d4b3a81f8fe71f2a3faadc1b0861192c4087f98d1e4e51560,swept,
internal/usercontrol/store_test.go,6026,147,0841a6a65472b865a546a9a63bb5b2941ec8f47ea6cdf2361fc2f643815f6dcd,swept,
internal/web/admin_insight_handlers.go,4612,140,6cbf535921a90f6c8530b69f6223c2f81c9de363fbfc9d66df4030c66c2443f2,swept,
internal/web/admin_surfaces_test.go,3930,93,a59a11dd249c795bca25ee381a4414ca46bf0d745cae3efc8269792b0c92e3dc,swept,
internal/web/admin_workflow_handlers.go,16115,386,dc1f1acfda0e43582304c1381139fc40ed39ed1618aa979be756eeee16187624,swept,
internal/web/audit_financial_regression_test.go,2970,65,22735d1916eae5cdb915419bc88b8b396e222e74647d6b6b5372c6aa9503ca95,swept,
internal/web/auth_contract_test.go,1956,55,05f7fe2cdb413a2593ba5444b55f1ba3debd487360031e36202bb38f2a4cb516,swept,
internal/web/auth_handlers.go,13816,338,919f8f21421b870a678cb480bec12a3047b9ae4f57f537bcd9240525ea8dfd89,read-in-full,A2-016
internal/web/bank_authorization_handlers.go,5369,149,71025b0ffdae138fa8e25c70ff8c7b6de247f34e104f8d333d231697a3e55b23,swept,
internal/web/billing_handlers.go,4427,131,bc7c04918c92f4b8e480d7ce59683016ba698b18aecbb3796510c4d0b73e8c5a,swept,
internal/web/branch_access.go,2862,58,6d2c8c19a251b796b28d2b2a016088b50520c51aa6f2fda3ce1f25883aefef60,swept,
internal/web/branch_access_test.go,1212,24,e9a02c4d3c0e431ff7e4faafeef8fb6afbc1dc544ec74c9c7458277d08fc76b4,swept,
internal/web/business_policy_handlers.go,7354,166,6d27c584e76e3c226c9277f55743b51eb83585ff48ca7e496039496d080e18e5,swept,
internal/web/business_policy_handlers_test.go,1289,33,ecdc92482df2a361ff8db74f8170020f83ee3001a3e82860794984ba3f3ef1a2,swept,
internal/web/buyer_handlers.go,10929,222,ee5c35a1c1a3feece3fd837f8bb83436b61cd8eadfee34741e149e59b588e0c1,swept,
internal/web/buyer_workspace_scope.go,2687,76,4125f8bfff73d113138827cbd53414be12e18bfd019ff88e6d5ff996743057ae,swept,
internal/web/buyer_workspace_scope_test.go,2818,73,f4b9eaa6f5439cc8c0715504e1e97c9d7a6fdeaad5a104ac03950e8241c5b4ba,swept,
internal/web/client_ip_test.go,2896,79,70be01f270b1118ea8a475319ddcb68f06b111fe0f5e68086cd1c4cb0e1b8f2d,swept,
internal/web/collection_jobs.go,8430,270,4657e956e99677a62786e0639cb91037aba48c03ff965d3af7693ae9f44c90fc,swept,
internal/web/collection_notice_handlers.go,6995,140,0def7f3a87298ac55100ba49e00006ca8ca4c464e413862947c4792c00cb9200,swept,
internal/web/completion_handlers_test.go,3253,70,9431d0985d4010c18b589c36b64b3759799ca3ed56e26c7ca80aea1935215305,swept,
internal/web/consumer_handlers.go,3579,140,9738534c6f0e79f4d544832ad1e047c23ddc62642ffb327e3b1a7d9dc1ccb3a6,swept,
internal/web/credit_approval_handlers.go,5708,161,2f9cea7c7076d99c68af82217e3f1cd049e2f27d8dceca4bf06b9bb3487c87e4,swept,
internal/web/credit_handlers.go,75621,1835,1beb9cd4cd53a7c2b920c4ee6e068ada941e83aa833277a0c979f687343ea026,swept,
internal/web/credit_terms_handlers.go,2619,59,c89f97b4f44296d99347ec23b54a7c032f7cf76312ba1f8ca7f25a787042fb18,swept,
internal/web/customer_access_test.go,2956,83,72971b8a0f31b7835d15453b01661317fe47a2b24d8d182a9d83b37218222666,swept,
internal/web/customer_registration_recovery.go,7745,183,23e029cad7486b02bb426abcae1c4613bd5ff63b267beb1d1923f646ba9932ca,swept,
internal/web/dashboard_handlers.go,9317,256,b4e6147af3148a04e47ea2a6bbb36c8d8226ce0c402bc7f5287001e530833141,swept,
internal/web/dispute_document_handlers.go,5783,152,9ca89ccd8cf9c4d4516fac41b01b009f2616a0db5a289b8fb9fcf71e3198d85d,swept,
internal/web/distributor_import_handlers.go,4759,134,0f16be0a1c74b2bdc5148c96bd1d718addfa37c92de1eacebe50866508b36bfd,swept,
internal/web/document_handlers.go,5372,129,4d2f25cfa0bdde15d1c74efe32160afaa3ed18c26f68519497af6224e8794d9d,read-in-full,A2-017
internal/web/document_upload_slot_handlers.go,3265,80,87993dd030a53a0d99189c3482e6b62bbee24492e38989157d44173d848195a3,swept,
internal/web/domain_services.go,853,34,83162e08a9b9778a25da75f0f69810eb23dcda098251d433aaec4c949cbc1c2e,swept,
internal/web/due_worklist.go,1983,62,83939b3ad9b52480e57f4348622bd4efed0dbf7a335c2c37bd12f8ca36739d70,swept,
internal/web/erp_handlers.go,2447,80,2b48bffb6866210ba75f6662b18b0228f61e126e7fa8a43d1dd0989bb676246d,swept,
internal/web/fee_authorization_handlers.go,2431,86,e3e418366e61576d4633a9f1adfb18bd3f6e91edf5149f8408ba44293d759d32,swept,
internal/web/fee_operations_handlers.go,1870,71,91c42fd149518db7234e8c2b8d50309da72dd845069baf625718054f4f36ea34,swept,
internal/web/feedback_handlers.go,1617,42,e5dced75dfbc4dd62d227558ae1a2cb27cf0f4531548781f382ca30d8f18e539,swept,
internal/web/financial_reads.go,7904,215,13bbb415678e01d017a33949786c04a0f72dd6fa8e9220f3f7d33865e70affbe,swept,A2-002
internal/web/financial_review_handlers.go,1994,60,5b800f8a433f77442adeb5a70242bab18ebcbdb5f3c57bb366242eced23e220e,swept,
internal/web/fuzz_test.go,1437,38,94d256f832ecf1e4f60447237de468f0e93ce8ec4477f0d54eecc567d134dc80,swept,
internal/web/http_helpers.go,2598,85,7e7d249229b0d3ca50f26c9165e1d53b38f381360690a535ec1e318897b17068,read-in-full,A2-028
internal/web/idempotency_middleware_test.go,7054,161,701e63f8dde26c3f788a068ede30163513ba314a73fd5d2ed86c6480c7a5ed3b,swept,
internal/web/login_origin_test.go,2038,54,fdbc54ad89b3e629951f41bbf472ff033a311bd9340e4e252f7554808154fda8,swept,
internal/web/mandate_handlers.go,6456,171,c156c1f99a99e034b5517d40edc1cf898c0d930a0e9de57b2ff6da82c8e259cd,swept,
internal/web/mandate_recovery_handlers.go,3152,85,15f6058851e51e31c717469ba376fead95f691fe5326ec082544a667ddef6144,swept,
internal/web/message_recovery_handlers.go,6742,143,efcde0d234e7b74ee693034659f04bb461db683c706687d5cda888b34cf57f29,swept,
internal/web/meta_assistant_test.go,3991,94,e1f8293104cff6274526852e2c96eba24ac3959ee832c912fa872afb0fd54dc8,swept,
internal/web/meta_handlers.go,12594,308,268eb4046f8cd178accf481351e05b8c40b6bee681fa308b0ef8b19af635c0b9,swept,
internal/web/meta_message_integrity_test.go,5270,130,6f784f4222079da1bfb5788d752a0f58db78826a38b39a17febdbca2c7f45a6f,swept,
internal/web/meta_verification_test.go,3743,95,aace74f6d5d866557e6f5aac4bf4ed4c078412e691d887fb5ca644c3dae93d34,swept,
internal/web/milestone1_test.go,8377,189,92d7a76d435ffe0c93995eda66584af44d225788543d23dd564082afb0a8d31b,swept,
internal/web/mono_handlers.go,13440,311,08ba34767fb034d10a5a9d0c28e4cb44ecfee7ae23f0bfde3da20b3d165b89a2,read-in-full,A2-007
internal/web/mono_runtime_test.go,807,23,1e9b89758398c8f7f1c26db25d7404a6212d7e37d29988b583d1ef614455c4fa,swept,
internal/web/native_collector_test.go,845,22,d21fd2d2933171fa301bee2a1589c7cad798aa06fb62896784e02a173c42b516,swept,
internal/web/native_identity_documents.go,2809,77,ee42e9f1966734b5b659f9ac52ea7340b3227ee855056e08f48df4bf0c5b8d1d,swept,
internal/web/native_identity_handlers.go,1935,60,aa8b524c4169ae900c44a81620743d95983d2de559c2872ecc8304dff8f621fc,swept,
internal/web/network_operations_handlers.go,4607,162,72d1c62a283fcd7e593a8b15d8646d908a4c3ed3f4da19bef5b939f3576bf76c,swept,
internal/web/notification_receipt_handlers.go,4332,120,13bce9f7d414b31d82aaad6c357eb93cd150a3b140325d3d976fe2c6a17a7062,swept,
internal/web/notification_recipients.go,2434,75,8d7d8946a7fbc34723f5f4291b856b704e6b4b7e28d27123f2f0822ea3d1e250,swept,
internal/web/onboarding_handlers.go,22370,500,880953a77ce286951436553aa8d46ffeba485f26532de3284301fa8644b5b190,swept,
internal/web/optional_activity_test.go,1733,42,d52f81108a6173b07b414722d6ebf09475a9a0b5b2dc078ad20e25986f816de5,swept,
internal/web/order_errors.go,1903,36,71c1253b0e3f151de42d0bb46aa5d026f8dac42832e44c198d733e5e0e21caba,swept,
internal/web/order_handlers.go,10462,380,30912ea5d1a2684c13f01bb60ec06d2e54704020dfc9dd7b8d39de88ae288da2,swept,
internal/web/order_integrity_test.go,2839,78,c3df1ed6687c00856f37924577cccb65b416ad028c9578187207d01157f675e5,swept,
internal/web/organization_handlers.go,14641,324,a03a3d0478fbed6b21f9860f885b96017ece5792cbaa42352cfac7738fdce088,read-in-full,
internal/web/outbox_notifications.go,4857,101,c95ea37d9c8f38433a905b2a03d66784278386e4a6199a73bacdd68475814960,swept,
internal/web/outbox_notifications_test.go,5184,123,282867b09470ab4d32445b8c7b528162849af3f4794f3c65af3f9b713962b043,swept,
internal/web/ownership_transfer.go,2090,57,2a717fb7ef3e09c9828a26071104307263dd752a452c75405f10b6f59c92b166,swept,
internal/web/ownership_transfer_postgres_test.go,2825,60,8a72eefea118baee0af195a8950580ba072d414d1ffa0afea2bfd5aad83848f2,swept,
internal/web/payment_claim_handlers.go,10720,246,9169db2b191b4ddd070f43108069a2e3f10d6d3bac22218e33185cf32a4a3d64,swept,
internal/web/paystack_provider.go,3004,84,766f906681526cc627a98595e7c80220f08db19f8f581b96227b76f4a36a1000,read-in-full,
internal/web/platform_operations_handlers.go,30922,676,2757b68af5b4eb9df1f7950a36bc368ff27b77ca163d59f1902ef32ee3c440d7,swept,
internal/web/platform_operations_handlers_test.go,8341,171,e99e49cb402a3ada90d7346cbd07c1012640e7f065ac8880904d1a51d74c7e39,swept,
internal/web/platform_settings_handlers.go,16013,484,06d9d9a77629437fa8ca27b84aa4e7cac5864121cd7677a2868a80575486363d,swept,
internal/web/platform_settings_handlers_test.go,12701,321,2635c88d477d6a70a459a7d584fbc3b8778404c4da03ee1ab9123f9db70e3443,swept,
internal/web/provider_readiness_test.go,1058,31,2ef173b157d5a2037b8688372a2a78290700f601a1f8a8bf46c1af1fb4bdf3d0,swept,
internal/web/provider_work.go,2338,55,1ec0902c6cbab9d73c5b9e6335998fe8086800fe2c0e0edb85fba80e9381baad,swept,
internal/web/purchasing_authority_handlers.go,5311,155,c149117a2874a1820d67530f46a9ee489a00a55e1a6d73a141c8a5b2348d9c17,swept,
internal/web/referral_handlers.go,3394,122,e51be851511b55131f2ee28f8b2a87c7301ad4c4448c6b93057c5356fd9c0e90,swept,
internal/web/referral_lookup_errors_test.go,1341,42,5bf03a0ab641daf1ab488cf82362c962c1a3c166cb35cea9c61c93ee31ee2d3a,swept,
internal/web/relationship_handlers.go,3574,100,11176eaa1fa88d42e0514fb94528486cb1a09ba0164b6b0fa2d35950fc5e0017,swept,
